TransactionID,Date,Category,Product,Quantity,UnitPrice,TotalPrice,Region,SalesRep,PaymentMethod
2696,2025-11-13,Toys,Board Game,18,350.89,6316.02,East,Priya,Credit Card
2697,2025-01-08,Furniture,Bookshelf,2,5.63,11.26,East,Ravi,Cash
2698,2025-12-14,Clothing,Shoes,19,889.16,16894.04,West,Priya,Online
2699,2025-11-27,Furniture,Chair,10,101.61,1016.1,East,Rahul,Online
2700,2025-10-17,Furniture,Bookshelf,14,451.58,6322.12,Central,Suresh,Cash
2701,2025-09-15,Groceries,Rice,16,166.19,2659.04,North,Vikram,Cash
2702,2025-01-16,Electronics,Smartphone,4,52.37,209.48,West,Anjali,Online
2703,2025-06-01,Clothing,Jacket,20,938.45,18769,South,Pooja,Bank Transfer
2704,2025-09-05,Clothing,Jacket,13,819.41,10652.33,West,Vikram,Online
2705,2025-03-26,Clothing,T-Shirt,5,121.25,606.25,West,Amit,Online
2706,2025-11-09,Toys,Board Game,11,932.78,10260.58,West,Amit,Credit Card
2707,2025-04-05,Furniture,Chair,11,239.73,2637.03,Central,Ravi,Online
2708,2025-08-14,Electronics,Tablet,16,901.26,14420.16,West,Suresh,Online
2709,2025-10-05,Clothing,Jacket,8,602.78,4822.24,East,Pooja,Online
2710,2025-03-29,Electronics,Smartphone,11,11.08,121.88,Central,Neha,Cash
2711,2025-03-12,Clothing,Jacket,4,170.39,681.56,East,Neha,Cash
2712,2025-01-02,Furniture,Bookshelf,3,930.87,2792.61,South,Amit,Cash
2713,2025-08-30,Furniture,Table,6,428.47,2570.82,West,Sneha,Online
2714,2025-10-02,Toys,Doll,18,324.38,5838.84,Central,Anjali,Online
2715,2025-10-11,Clothing,Jeans,10,174.46,1744.6,South,Pooja,Online
2716,2025-03-13,Clothing,T-Shirt,17,331.05,5627.85,West,Priya,Online
2717,2025-11-11,Electronics,Headphones,11,916.66,10083.26,North,Ravi,Cash
2718,2025-07-05,Clothing,T-Shirt,15,310.72,4660.8,East,Sneha,Bank Transfer
2719,2025-04-28,Clothing,Jeans,10,441.17,4411.7,East,Amit,Online
2720,2025-02-27,Groceries,Rice,10,703.82,7038.2,East,Pooja,Bank Transfer
2721,2025-04-13,Clothing,Jacket,2,336.7,673.4,Central,Neha,Bank Transfer
2722,2025-09-19,Toys,Puzzle,4,532.2,2128.8,South,Neha,Bank Transfer
2723,2025-02-12,Electronics,Smartphone,20,980.5,19610,South,Vikram,Bank Transfer
2724,2025-01-20,Toys,Board Game,6,813.02,4878.12,Central,Vikram,Cash
2725,2025-06-30,Furniture,Bookshelf,7,14.59,102.13,Central,Sneha,Bank Transfer
2726,2025-04-05,Clothing,T-Shirt,4,447.94,1791.76,East,Amit,Online
2727,2025-07-29,Clothing,Jeans,16,813.11,13009.76,East,Neha,Cash
2728,2025-02-21,Toys,Puzzle,16,192.05,3072.8,East,Rahul,Online
2729,2025-07-15,Groceries,Rice,13,933.85,12140.05,West,Sneha,Bank Transfer
2730,2025-10-29,Electronics,Tablet,13,140.87,1831.31,South,Neha,Online
2731,2025-07-12,Groceries,Bread,20,589.6,11792,East,Ravi,Cash
2732,2025-12-20,Electronics,Laptop,20,556.33,11126.6,North,Vikram,Bank Transfer
2733,2025-04-27,Toys,Puzzle,11,167.91,1847.01,Central,Neha,Cash
2734,2025-10-04,Toys,Board Game,10,174.35,1743.5,Central,Suresh,Online
2735,2025-07-19,Clothing,Jacket,15,584.92,8773.8,Central,Pooja,Bank Transfer
2736,2025-03-29,Toys,Action Figure,19,351.79,6684.01,West,Anjali,Credit Card
2737,2025-09-23,Electronics,Laptop,3,443.9,1331.7,South,Amit,Bank Transfer
2738,2025-10-03,Toys,Puzzle,17,542.75,9226.75,South,Suresh,Bank Transfer
2739,2025-02-11,Groceries,Rice,17,302.75,5146.75,East,Pooja,Online
2740,2025-06-18,Electronics,Tablet,16,761.75,12188,South,Rahul,Credit Card
2741,2025-09-25,Groceries,Rice,7,640,4480,North,Amit,Credit Card
2742,2025-09-28,Toys,Action Figure,4,776.48,3105.92,West,Vikram,Credit Card
2743,2025-11-09,Groceries,Rice,19,16.3,309.7,East,Anjali,Cash
2744,2025-11-13,Toys,Doll,15,579.21,8688.15,North,Sneha,Online
2745,2025-06-11,Furniture,Bookshelf,7,224.91,1574.37,West,Pooja,Online
2746,2025-02-15,Clothing,T-Shirt,11,199.18,2190.98,West,Ravi,Bank Transfer
2747,2025-01-11,Electronics,Laptop,19,84.42,1603.98,Central,Neha,Credit Card
2748,2025-09-30,Furniture,Bookshelf,11,352.81,3880.91,East,Amit,Credit Card
2749,2025-08-07,Electronics,Laptop,18,798.61,14374.98,Central,Anjali,Cash
2750,2025-01-22,Clothing,Jacket,10,216.12,2161.2,North,Amit,Bank Transfer
2751,2025-04-16,Groceries,Rice,16,209.61,3353.76,East,Vikram,Bank Transfer
2752,2025-03-13,Groceries,Rice,17,722.02,12274.34,South,Anjali,Bank Transfer
2753,2025-10-18,Furniture,Table,20,65.05,1301,East,Neha,Cash
2754,2025-11-17,Clothing,Jacket,12,634.7,7616.4,West,Priya,Online
2755,2025-08-19,Furniture,Chair,13,243.21,3161.73,East,Rahul,Bank Transfer
2756,2025-10-18,Furniture,Sofa,4,382.93,1531.72,East,Priya,Credit Card
2757,2025-07-21,Toys,Puzzle,8,474.18,3793.44,South,Vikram,Credit Card
2758,2025-08-22,Electronics,Smartphone,14,996.78,13954.92,Central,Pooja,Bank Transfer
2759,2025-07-29,Electronics,Tablet,6,523.63,3141.78,South,Suresh,Bank Transfer
2760,2025-05-11,Clothing,T-Shirt,2,893.83,1787.66,West,Priya,Bank Transfer
2761,2025-06-15,Furniture,Sofa,14,829.09,11607.26,Central,Suresh,Cash
2762,2025-07-11,Electronics,Laptop,18,6.22,111.96,South,Vikram,Bank Transfer
2763,2025-04-20,Electronics,Tablet,14,212.49,2974.86,South,Sneha,Credit Card
2764,2025-09-18,Electronics,Tablet,15,120.48,1807.2,East,Suresh,Credit Card
2765,2025-10-31,Clothing,Jeans,14,577.26,8081.64,North,Pooja,Cash
2766,2025-08-03,Groceries,Eggs,1,571.82,571.82,East,Pooja,Credit Card
2767,2025-09-16,Toys,Action Figure,15,766.43,11496.45,Central,Vikram,Online
2768,2025-06-29,Electronics,Smartphone,15,140.11,2101.65,East,Vikram,Bank Transfer
2769,2025-03-05,Groceries,Bread,14,807.01,11298.14,South,Ravi,Cash
2770,2025-02-24,Groceries,Bread,10,947.38,9473.8,North,Neha,Cash
2771,2025-09-17,Groceries,Milk,15,653.64,9804.6,Central,Sneha,Online
2772,2025-09-20,Furniture,Table,10,762.18,7621.8,South,Rahul,Bank Transfer
2773,2025-01-08,Clothing,T-Shirt,20,17.39,347.8,South,Ravi,Cash
2774,2025-06-28,Furniture,Bookshelf,18,132.08,2377.44,North,Amit,Credit Card
2775,2025-06-28,Clothing,Jeans,3,656.93,1970.79,North,Suresh,Credit Card
2776,2025-04-30,Electronics,Laptop,15,138.28,2074.2,East,Sneha,Online
2777,2025-05-24,Electronics,Laptop,19,839.67,15953.73,North,Sneha,Online
2778,2025-02-21,Toys,Doll,12,997.84,11974.08,South,Suresh,Credit Card
2779,2025-10-10,Electronics,Laptop,20,313.02,6260.4,Central,Sneha,Credit Card
2780,2025-03-15,Clothing,Shoes,18,477.3,8591.4,North,Pooja,Bank Transfer
2781,2025-05-11,Toys,Board Game,6,376.33,2257.98,South,Amit,Bank Transfer
2782,2025-06-02,Furniture,Table,9,833.22,7498.98,East,Ravi,Credit Card
2783,2025-03-30,Groceries,Rice,20,56.36,1127.2,North,Vikram,Credit Card
2784,2025-06-06,Groceries,Eggs,7,55.01,385.07,North,Rahul,Cash
2785,2025-03-18,Toys,Board Game,2,934.58,1869.16,West,Amit,Credit Card
2786,2025-01-18,Electronics,Tablet,14,722.83,10119.62,South,Rahul,Cash
2787,2025-10-20,Clothing,Jeans,19,36.02,684.38,West,Vikram,Online
2788,2025-08-27,Groceries,Bread,4,497.46,1989.84,North,Ravi,Credit Card
2789,2025-06-20,Toys,Puzzle,7,617.26,4320.82,North,Sneha,Cash
2790,2025-04-08,Electronics,Headphones,3,113.61,340.83,South,Amit,Bank Transfer
2791,2025-10-17,Electronics,Headphones,16,146.82,2349.12,North,Rahul,Cash
2792,2025-01-13,Clothing,Jacket,4,998.8,3995.2,East,Rahul,Cash
2793,2025-10-19,Furniture,Chair,15,260.55,3908.25,West,Ravi,Credit Card
2794,2025-07-28,Electronics,Smartphone,10,857.54,8575.4,South,Suresh,Credit Card
2795,2025-04-05,Clothing,Jeans,1,148.35,148.35,North,Rahul,Credit Card
2796,2025-04-20,Toys,Action Figure,1,585.42,585.42,North,Amit,Online
2797,2025-08-17,Groceries,Milk,1,212.2,212.2,West,Pooja,Credit Card
2798,2025-08-04,Clothing,Jacket,5,472.97,2364.85,North,Neha,Cash
2799,2025-11-30,Groceries,Bread,5,274,1370,Central,Ravi,Online
2800,2025-12-21,Clothing,Jacket,2,135.76,271.52,North,Rahul,Cash
2801,2025-10-22,Electronics,Tablet,3,174.88,524.64,Central,Pooja,Bank Transfer
2802,2025-10-04,Groceries,Bread,14,259.02,3626.28,Central,Vikram,Bank Transfer
2803,2025-09-21,Groceries,Milk,13,999.13,12988.69,South,Sneha,Cash
2804,2025-09-14,Toys,Action Figure,9,28.52,256.68,East,Sneha,Credit Card
2805,2025-08-13,Toys,Puzzle,19,37.37,710.03,Central,Priya,Online
2806,2025-11-14,Toys,Doll,10,48.39,483.9,North,Rahul,Bank Transfer
2807,2025-10-20,Toys,Doll,5,834.44,4172.2,West,Pooja,Online
2808,2025-04-28,Clothing,Jacket,9,451.8,4066.2,Central,Rahul,Cash
2809,2025-09-16,Furniture,Chair,17,413.17,7023.89,South,Pooja,Online
2810,2025-08-10,Furniture,Table,3,997.88,2993.64,North,Amit,Credit Card
2811,2025-09-09,Furniture,Chair,1,879.26,879.26,East,Anjali,Credit Card
2812,2025-01-02,Electronics,Laptop,17,380.02,6460.34,North,Vikram,Online
2813,2025-07-26,Groceries,Milk,20,9.81,196.2,Central,Priya,Cash
2814,2025-03-04,Clothing,T-Shirt,1,581.75,581.75,West,Ravi,Cash
2815,2025-07-16,Toys,Doll,16,205.53,3288.48,South,Amit,Bank Transfer
2816,2025-10-25,Toys,Board Game,13,13.86,180.18,Central,Ravi,Online
2817,2025-06-03,Toys,Puzzle,16,999.98,15999.68,Central,Rahul,Bank Transfer
2818,2025-05-06,Electronics,Laptop,19,517.47,9831.93,North,Pooja,Credit Card
2819,2025-05-08,Groceries,Rice,15,87.07,1306.05,North,Neha,Cash
2820,2025-09-25,Electronics,Tablet,18,647.53,11655.54,North,Pooja,Online
2821,2025-06-18,Toys,Doll,5,972.91,4864.55,Central,Suresh,Credit Card
2822,2025-11-22,Clothing,T-Shirt,7,327.32,2291.24,North,Anjali,Credit Card
2823,2025-05-23,Groceries,Eggs,11,378.19,4160.09,North,Sneha,Online
2824,2025-05-26,Toys,Action Figure,15,152.53,2287.95,West,Rahul,Cash
2825,2025-02-18,Electronics,Smartphone,5,707.81,3539.05,East,Ravi,Cash
2826,2025-12-19,Toys,Doll,17,449.5,7641.5,South,Neha,Online
2827,2025-01-01,Furniture,Bookshelf,17,349.92,5948.64,South,Ravi,Cash
2828,2025-09-12,Clothing,Jacket,8,790.72,6325.76,South,Sneha,Online
2829,2025-11-23,Furniture,Bookshelf,8,347.72,2781.76,East,Amit,Bank Transfer
2830,2025-01-09,Electronics,Tablet,20,99.23,1984.6,North,Amit,Credit Card
2831,2025-10-10,Clothing,T-Shirt,14,938.58,13140.12,Central,Priya,Credit Card
2832,2025-11-20,Clothing,Jacket,10,667.23,6672.3,Central,Ravi,Bank Transfer
2833,2025-02-28,Electronics,Laptop,6,222.97,1337.82,West,Pooja,Online
2834,2025-08-07,Groceries,Rice,5,563.75,2818.75,North,Priya,Credit Card
2835,2025-08-23,Electronics,Laptop,7,983.69,6885.83,North,Amit,Credit Card
2836,2025-10-18,Groceries,Rice,5,34.22,171.1,East,Priya,Online
2837,2025-09-30,Clothing,T-Shirt,14,752.67,10537.38,West,Rahul,Credit Card
2838,2025-05-13,Clothing,Shoes,6,894.36,5366.16,North,Suresh,Bank Transfer
2839,2025-08-03,Furniture,Sofa,4,623.93,2495.72,West,Ravi,Online
2840,2025-05-02,Electronics,Tablet,10,494.36,4943.6,West,Neha,Credit Card
2841,2025-05-13,Furniture,Sofa,3,493.71,1481.13,Central,Rahul,Bank Transfer
2842,2025-10-01,Furniture,Table,5,826.92,4134.6,East,Priya,Credit Card
2843,2025-07-21,Groceries,Rice,14,705.07,9870.98,Central,Rahul,Bank Transfer
2844,2025-06-29,Groceries,Milk,3,956.61,2869.83,South,Suresh,Bank Transfer
2845,2025-07-29,Toys,Board Game,20,296.98,5939.6,Central,Suresh,Bank Transfer
2846,2025-02-11,Furniture,Chair,1,41.32,41.32,South,Anjali,Cash
2847,2025-09-19,Clothing,Shoes,5,239.12,1195.6,East,Amit,Online
2848,2025-04-18,Clothing,T-Shirt,13,549.95,7149.35,East,Rahul,Cash
2849,2025-03-19,Electronics,Tablet,20,739.56,14791.2,West,Suresh,Online
2850,2025-03-25,Clothing,Jacket,1,970.05,970.05,Central,Amit,Online
2851,2025-05-25,Electronics,Laptop,16,775.24,12403.84,North,Pooja,Cash
2852,2025-09-29,Furniture,Bookshelf,14,237.33,3322.62,South,Ravi,Credit Card
2853,2025-06-22,Toys,Action Figure,6,725.4,4352.4,Central,Vikram,Online
2854,2025-10-28,Groceries,Rice,9,866.84,7801.56,West,Rahul,Cash
2855,2025-06-27,Electronics,Laptop,3,165.19,495.57,North,Amit,Online
2856,2025-06-09,Furniture,Sofa,8,863.87,6910.96,North,Amit,Cash
2857,2025-12-29,Groceries,Rice,17,426.76,7254.92,East,Pooja,Credit Card
2858,2025-09-12,Furniture,Chair,2,987.52,1975.04,Central,Rahul,Credit Card
2859,2025-03-25,Electronics,Smartphone,15,553,8295,North,Pooja,Cash
2860,2025-02-11,Electronics,Tablet,7,301.32,2109.24,North,Ravi,Bank Transfer
2861,2025-03-01,Furniture,Chair,19,823.52,15646.88,West,Priya,Bank Transfer
2862,2025-01-24,Electronics,Headphones,20,977.88,19557.6,South,Anjali,Cash
2863,2025-09-17,Clothing,T-Shirt,15,822.37,12335.55,Central,Suresh,Online
2864,2025-07-06,Electronics,Laptop,15,344.02,5160.3,North,Neha,Online
2865,2025-09-29,Furniture,Chair,6,560.32,3361.92,North,Sneha,Bank Transfer
2866,2025-09-25,Electronics,Headphones,20,761.65,15233,South,Sneha,Credit Card
2867,2025-08-28,Electronics,Headphones,1,554.76,554.76,North,Rahul,Cash
2868,2025-11-12,Groceries,Milk,20,879.72,17594.4,South,Neha,Bank Transfer
2869,2025-05-09,Groceries,Eggs,7,487.74,3414.18,North,Vikram,Credit Card
2870,2025-01-21,Groceries,Eggs,1,186.15,186.15,Central,Priya,Online
2871,2025-10-08,Electronics,Tablet,17,36.32,617.44,East,Sneha,Credit Card
2872,2025-11-30,Clothing,Jacket,7,876.96,6138.72,South,Amit,Credit Card
2873,2025-03-25,Electronics,Headphones,13,604.45,7857.85,Central,Ravi,Bank Transfer
2874,2025-10-10,Clothing,Shoes,16,24.82,397.12,East,Rahul,Bank Transfer
2875,2025-12-16,Clothing,T-Shirt,4,249.68,998.72,West,Pooja,Online
2876,2025-12-23,Furniture,Chair,4,839.54,3358.16,East,Ravi,Online
2877,2025-03-16,Groceries,Rice,1,221.5,221.5,North,Sneha,Online
2878,2025-01-24,Toys,Action Figure,7,704.3,4930.1,South,Suresh,Cash
2879,2025-11-14,Toys,Doll,10,544.12,5441.2,Central,Amit,Online
2880,2025-09-15,Electronics,Smartphone,10,913.31,9133.1,North,Ravi,Bank Transfer
2881,2025-11-04,Electronics,Laptop,2,151.62,303.24,East,Neha,Online
2882,2025-02-06,Groceries,Eggs,13,699.79,9097.27,East,Vikram,Bank Transfer
2883,2025-05-06,Furniture,Sofa,18,95.26,1714.68,South,Suresh,Cash
2884,2025-06-16,Electronics,Laptop,14,263.28,3685.92,East,Sneha,Credit Card
2885,2025-09-09,Toys,Board Game,16,250.55,4008.8,North,Anjali,Online
2886,2025-06-14,Electronics,Smartphone,15,908.07,13621.05,Central,Priya,Online
2887,2025-02-20,Furniture,Table,19,500.26,9504.94,Central,Anjali,Cash
2888,2025-06-24,Clothing,Jacket,2,763.62,1527.24,South,Rahul,Bank Transfer
2889,2025-03-24,Furniture,Bookshelf,10,787.83,7878.3,North,Amit,Bank Transfer
2890,2025-07-09,Clothing,Shoes,5,41.5,207.5,West,Sneha,Cash
2891,2025-08-15,Electronics,Laptop,2,827.78,1655.56,West,Neha,Bank Transfer
2892,2025-03-04,Clothing,Shoes,18,994.93,17908.74,East,Sneha,Credit Card
2893,2025-09-04,Electronics,Smartphone,11,310.36,3413.96,North,Sneha,Credit Card
2894,2025-09-29,Electronics,Smartphone,3,841.33,2523.99,West,Suresh,Online
2895,2025-12-28,Groceries,Milk,6,564.81,3388.86,West,Ravi,Online
2896,2025-05-13,Groceries,Eggs,6,557.23,3343.38,South,Sneha,Online
2897,2025-01-24,Groceries,Eggs,5,15.23,76.15,West,Suresh,Bank Transfer
2898,2025-12-16,Furniture,Table,7,943.36,6603.52,West,Priya,Credit Card
2899,2025-10-08,Groceries,Eggs,12,605.72,7268.64,West,Amit,Credit Card
2900,2025-09-28,Groceries,Eggs,14,896.44,12550.16,Central,Ravi,Cash
2901,2025-05-15,Toys,Board Game,6,62.25,373.5,Central,Neha,Online
2902,2025-07-09,Furniture,Sofa,1,688.87,688.87,North,Anjali,Credit Card
2903,2025-08-31,Furniture,Bookshelf,20,854.49,17089.8,North,Anjali,Bank Transfer
2904,2025-05-12,Electronics,Tablet,14,452.98,6341.72,South,Anjali,Bank Transfer
2905,2025-09-14,Toys,Board Game,12,258.42,3101.04,West,Anjali,Bank Transfer
2906,2025-02-09,Toys,Puzzle,9,151.43,1362.87,South,Vikram,Credit Card
2907,2025-09-02,Furniture,Bookshelf,7,184.36,1290.52,South,Sneha,Credit Card
2908,2025-03-31,Furniture,Bookshelf,3,836.74,2510.22,North,Priya,Online
2909,2025-11-30,Groceries,Eggs,16,111.07,1777.12,Central,Priya,Credit Card
2910,2025-01-30,Clothing,Jeans,12,118.45,1421.4,Central,Vikram,Online
2911,2025-10-10,Groceries,Milk,6,940.3,5641.8,North,Anjali,Bank Transfer
2912,2025-10-24,Electronics,Smartphone,6,34.44,206.64,Central,Amit,Credit Card
2913,2025-07-31,Toys,Puzzle,6,680.22,4081.32,North,Suresh,Online
2914,2025-09-11,Electronics,Laptop,1,869.01,869.01,West,Vikram,Bank Transfer
2915,2025-08-26,Electronics,Smartphone,7,448.42,3138.94,North,Rahul,Cash
2916,2025-06-25,Electronics,Laptop,7,212.64,1488.48,East,Pooja,Bank Transfer
2917,2025-08-23,Furniture,Sofa,19,227.76,4327.44,East,Rahul,Cash
2918,2025-08-14,Furniture,Sofa,8,916.3,7330.4,West,Rahul,Cash
2919,2025-10-04,Furniture,Chair,9,65.56,590.04,West,Anjali,Online
2920,2025-11-12,Toys,Action Figure,8,739.47,5915.76,North,Pooja,Credit Card
2921,2025-03-07,Groceries,Milk,18,861.87,15513.66,West,Amit,Credit Card
2922,2025-10-21,Electronics,Headphones,2,301.97,603.94,South,Anjali,Bank Transfer
2923,2025-01-31,Furniture,Bookshelf,13,647.65,8419.45,West,Sneha,Credit Card
2924,2025-08-21,Furniture,Sofa,19,491.81,9344.39,East,Neha,Online
2925,2025-01-12,Groceries,Rice,14,304.85,4267.9,Central,Vikram,Cash
2926,2025-08-03,Groceries,Bread,6,49.37,296.22,West,Ravi,Cash
2927,2025-12-07,Electronics,Smartphone,6,190.24,1141.44,Central,Ravi,Cash
2928,2025-07-10,Clothing,Jeans,9,262.75,2364.75,Central,Ravi,Cash
2929,2025-10-27,Furniture,Table,7,251.03,1757.21,South,Anjali,Credit Card
2930,2025-01-04,Furniture,Table,2,158.19,316.38,East,Priya,Online
2931,2025-11-30,Clothing,Jacket,20,885.31,17706.2,North,Priya,Credit Card
2932,2025-06-22,Clothing,Jacket,13,582.99,7578.87,North,Neha,Online
2933,2025-12-22,Furniture,Table,6,298.07,1788.42,South,Neha,Credit Card
2934,2025-07-21,Furniture,Bookshelf,18,31.52,567.36,South,Ravi,Credit Card
2935,2025-03-04,Furniture,Sofa,6,880.31,5281.86,East,Priya,Cash
2936,2025-08-16,Clothing,Shoes,20,616.71,12334.2,East,Pooja,Cash
2937,2025-03-02,Furniture,Table,7,79.88,559.16,West,Rahul,Bank Transfer
2938,2025-06-08,Toys,Action Figure,3,906.88,2720.64,East,Amit,Bank Transfer
2939,2025-04-04,Toys,Action Figure,7,902.18,6315.26,North,Pooja,Online
2940,2025-11-15,Electronics,Smartphone,15,80.63,1209.45,South,Rahul,Credit Card
2941,2025-02-21,Groceries,Bread,5,944.43,4722.15,South,Rahul,Online
2942,2025-08-31,Clothing,Jeans,9,386.18,3475.62,Central,Rahul,Credit Card
2943,2025-12-26,Electronics,Headphones,8,31.32,250.56,North,Sneha,Credit Card
2944,2025-12-04,Toys,Action Figure,9,65.78,592.02,East,Amit,Credit Card
2945,2025-12-28,Electronics,Laptop,11,357.85,3936.35,East,Neha,Online
2946,2025-02-18,Clothing,Jeans,19,641.65,12191.35,South,Priya,Online
2947,2025-05-02,Electronics,Headphones,15,639.52,9592.8,West,Pooja,Online
2948,2025-08-27,Toys,Doll,5,157.56,787.8,East,Suresh,Cash
2949,2025-09-14,Toys,Doll,18,792.26,14260.68,East,Anjali,Credit Card
2950,2025-01-04,Clothing,Shoes,14,495.25,6933.5,West,Ravi,Bank Transfer
2951,2025-10-22,Furniture,Table,19,591.62,11240.78,South,Amit,Bank Transfer
2952,2025-07-01,Electronics,Tablet,6,343.59,2061.54,Central,Ravi,Online
2953,2025-08-10,Clothing,T-Shirt,17,786.68,13373.56,Central,Anjali,Online
2954,2025-09-27,Toys,Doll,11,700.97,7710.67,Central,Amit,Bank Transfer
2955,2025-03-11,Groceries,Milk,9,400.91,3608.19,North,Vikram,Credit Card
2956,2025-12-04,Toys,Doll,7,862.95,6040.65,East,Suresh,Online
2957,2025-07-11,Electronics,Headphones,6,176.75,1060.5,South,Vikram,Online
2958,2025-01-05,Electronics,Smartphone,6,758.15,4548.9,East,Rahul,Online
2959,2025-08-17,Furniture,Bookshelf,9,881.41,7932.69,South,Pooja,Cash
2960,2025-02-16,Furniture,Table,3,291.04,873.12,South,Suresh,Credit Card
2961,2025-11-01,Electronics,Laptop,13,174.39,2267.07,Central,Rahul,Bank Transfer
2962,2025-01-21,Furniture,Bookshelf,9,918.97,8270.73,West,Ravi,Online
2963,2025-01-27,Toys,Action Figure,6,71.42,428.52,West,Neha,Online
2964,2025-11-28,Electronics,Laptop,3,54.65,163.95,South,Pooja,Cash
2965,2025-10-22,Furniture,Table,18,621.09,11179.62,East,Neha,Credit Card
2966,2025-03-24,Clothing,Shoes,19,226.08,4295.52,North,Priya,Cash
2967,2025-12-22,Electronics,Headphones,5,464.1,2320.5,North,Vikram,Cash
2968,2025-06-14,Groceries,Bread,14,831.8,11645.2,West,Priya,Cash
2969,2025-08-31,Groceries,Milk,7,710.17,4971.19,West,Suresh,Online
2970,2025-01-06,Electronics,Tablet,6,203.89,1223.34,South,Sneha,Bank Transfer
2971,2025-02-16,Groceries,Eggs,4,209.56,838.24,South,Neha,Credit Card
2972,2025-07-30,Electronics,Laptop,10,713.99,7139.9,Central,Suresh,Bank Transfer
2973,2025-06-03,Furniture,Table,12,279.64,3355.68,North,Rahul,Online
2974,2025-03-01,Furniture,Bookshelf,16,660.2,10563.2,South,Sneha,Bank Transfer
2975,2025-09-25,Clothing,Shoes,14,859.36,12031.04,West,Ravi,Credit Card
2976,2025-05-09,Toys,Action Figure,2,819.7,1639.4,South,Pooja,Bank Transfer
2977,2025-02-05,Groceries,Bread,17,552.73,9396.41,East,Priya,Cash
2978,2025-02-14,Groceries,Milk,6,45.97,275.82,South,Suresh,Credit Card
2979,2025-05-27,Toys,Doll,9,772.64,6953.76,West,Suresh,Cash
2980,2025-09-12,Furniture,Table,14,782,10948,East,Anjali,Credit Card
2981,2025-09-14,Groceries,Bread,1,169.68,169.68,West,Pooja,Online
2982,2025-10-02,Clothing,Jeans,14,561.61,7862.54,West,Amit,Cash
2983,2025-05-24,Groceries,Milk,14,735.27,10293.78,South,Vikram,Online
2984,2025-02-02,Electronics,Laptop,8,503.36,4026.88,Central,Anjali,Online
2985,2025-11-17,Clothing,Shoes,3,393.86,1181.58,East,Amit,Online
2986,2025-05-01,Clothing,T-Shirt,8,479.57,3836.56,North,Pooja,Cash
2987,2025-05-15,Groceries,Rice,14,738.35,10336.9,East,Sneha,Online
2988,2025-04-24,Groceries,Bread,15,55.97,839.55,East,Neha,Bank Transfer
2989,2025-02-12,Toys,Board Game,9,896.62,8069.58,East,Rahul,Bank Transfer
2990,2025-03-09,Groceries,Milk,3,370.9,1112.7,West,Vikram,Online
2991,2025-12-22,Electronics,Tablet,19,38.39,729.41,Central,Pooja,Cash
2992,2025-03-18,Groceries,Eggs,4,16.04,64.16,South,Pooja,Online
2993,2025-06-21,Electronics,Headphones,1,293.61,293.61,Central,Rahul,Credit Card
